Post_ID,Dominant_Topic,Topic_Proportion,Topics
56462348,12,0.622633,12(0.622633) 13(0.373602) 11(0.000833) 0(0.000722) 10(0.000449) 2(0.000370) 14(0.000254) 4(0.000239) 1(0.000185) 8(0.000162) 9(0.000151) 3(0.000132) 6(0.000112) 5(0.000086) 7(0.000069)
56487777,12,0.995560,12(0.995560) 9(0.000646) 10(0.000546) 7(0.000468) 2(0.000451) 3(0.000447) 5(0.000392) 8(0.000387) 6(0.000274) 11(0.000231) 14(0.000150) 1(0.000119) 0(0.000112) 13(0.000110) 4(0.000107)
56496643,5,0.549479,5(0.549479) 2(0.178630) 8(0.120935) 11(0.063394) 1(0.045818) 7(0.037565) 9(0.001239) 12(0.000915) 10(0.000741) 14(0.000430) 13(0.000292) 6(0.000225) 0(0.000219) 3(0.000063) 4(0.000054)
56498019,10,0.267341,10(0.267341) 5(0.218892) 9(0.159870) 8(0.156192) 0(0.123081) 14(0.053113) 12(0.018584) 13(0.001142) 2(0.000616) 4(0.000313) 7(0.000228) 6(0.000199) 1(0.000196) 11(0.000136) 3(0.000098)
56500147,5,0.899479,5(0.899479) 2(0.081280) 7(0.014722) 8(0.002093) 9(0.000792) 6(0.000547) 14(0.000238) 1(0.000190) 3(0.000176) 12(0.000141) 4(0.000099) 11(0.000088) 10(0.000077) 13(0.000053) 0(0.000025)
56505189,13,0.306156,13(0.306156) 12(0.280337) 6(0.171721) 0(0.121531) 11(0.066756) 7(0.049899) 2(0.001991) 4(0.000458) 9(0.000391) 3(0.000337) 14(0.000134) 1(0.000113) 8(0.000093) 5(0.000051) 10(0.000033)
56507204,8,0.521096,8(0.521096) 1(0.473993) 7(0.001124) 9(0.001059) 5(0.000788) 3(0.000531) 14(0.000315) 6(0.000237) 10(0.000207) 0(0.000193) 4(0.000127) 12(0.000124) 11(0.000095) 13(0.000072) 2(0.000039)
56513863,9,0.594626,9(0.594626) 6(0.223064) 5(0.149608) 1(0.013187) 8(0.007066) 7(0.004072) 2(0.002496) 14(0.001640) 3(0.001324) 12(0.001025) 11(0.000703) 13(0.000344) 10(0.000312) 0(0.000290) 4(0.000242)
56522258,12,0.461045,12(0.461045) 0(0.370419) 9(0.093089) 13(0.073489) 11(0.000528) 8(0.000406) 4(0.000252) 6(0.000223) 5(0.000135) 10(0.000099) 1(0.000097) 2(0.000066) 7(0.000057) 3(0.000054) 14(0.000038)
56529189,8,0.431510,8(0.431510) 12(0.194242) 6(0.172696) 13(0.166855) 14(0.028721) 4(0.003324) 11(0.000796) 7(0.000506) 5(0.000441) 0(0.000341) 3(0.000193) 9(0.000150) 1(0.000104) 2(0.000069) 10(0.000051)
56533059,3,0.476744,3(0.476744) 8(0.333613) 12(0.165281) 13(0.008014) 14(0.006872) 6(0.002710) 1(0.001943) 5(0.001652) 7(0.000898) 9(0.000789) 2(0.000412) 10(0.000375) 0(0.000355) 11(0.000316) 4(0.000028)
56533511,7,0.501163,7(0.501163) 3(0.456105) 10(0.036620) 8(0.001754) 5(0.001083) 9(0.000807) 1(0.000503) 0(0.000463) 6(0.000398) 14(0.000366) 12(0.000198) 13(0.000159) 2(0.000149) 4(0.000125) 11(0.000106)
56545572,1,0.984467,1(0.984467) 9(0.007359) 10(0.003154) 8(0.001453) 5(0.000761) 7(0.000760) 11(0.000589) 3(0.000441) 0(0.000406) 14(0.000214) 6(0.000109) 12(0.000100) 13(0.000083) 4(0.000073) 2(0.000031)
56548040,12,0.608849,12(0.608849) 9(0.217673) 13(0.162214) 0(0.001978) 5(0.001955) 11(0.001827) 14(0.001239) 6(0.000784) 10(0.000730) 8(0.000660) 1(0.000540) 4(0.000489) 7(0.000426) 2(0.000343) 3(0.000292)
56551108,4,0.443277,4(0.443277) 10(0.415635) 11(0.072494) 8(0.056325) 13(0.004079) 12(0.003221) 2(0.001072) 5(0.000955) 6(0.000589) 0(0.000561) 3(0.000493) 1(0.000491) 7(0.000391) 14(0.000332) 9(0.000084)
56551131,8,0.658773,8(0.658773) 12(0.185825) 0(0.139948) 9(0.010258) 2(0.001186) 1(0.000722) 7(0.000667) 14(0.000571) 5(0.000570) 4(0.000510) 11(0.000305) 6(0.000240) 13(0.000230) 3(0.000133) 10(0.000060)
56552993,9,0.681879,9(0.681879) 7(0.314885) 8(0.001086) 2(0.000346) 1(0.000328) 5(0.000283) 14(0.000274) 10(0.000212) 3(0.000207) 12(0.000156) 6(0.000133) 0(0.000074) 4(0.000048) 13(0.000046) 11(0.000044)
56555709,9,0.359771,9(0.359771) 12(0.319787) 5(0.226940) 8(0.091418) 1(0.000382) 2(0.000363) 0(0.000316) 7(0.000307) 14(0.000258) 3(0.000124) 6(0.000098) 11(0.000097) 10(0.000063) 13(0.000051) 4(0.000026)
56570134,13,0.735320,13(0.735320) 2(0.137093) 10(0.055856) 1(0.033771) 11(0.024877) 8(0.008603) 7(0.001310) 5(0.000933) 9(0.000614) 4(0.000469) 14(0.000339) 6(0.000297) 12(0.000197) 3(0.000190) 0(0.000131)
