Post_ID,Dominant_Topic,Topic_Proportion,Topics
56462348,12,0.854504,12(0.854504) 7(0.133908) 1(0.004409) 10(0.002983) 5(0.001034) 2(0.001003) 13(0.000761) 0(0.000477) 4(0.000202) 6(0.000177) 8(0.000172) 9(0.000131) 3(0.000128) 11(0.000109)
56487777,12,0.382146,12(0.382146) 7(0.322292) 5(0.233459) 3(0.042179) 13(0.016639) 6(0.000869) 11(0.000723) 0(0.000405) 9(0.000308) 4(0.000307) 8(0.000224) 10(0.000154) 1(0.000151) 2(0.000143)
56496643,4,0.479115,4(0.479115) 0(0.289114) 8(0.128994) 5(0.097491) 13(0.001835) 7(0.001222) 11(0.000665) 6(0.000392) 9(0.000368) 3(0.000275) 12(0.000188) 10(0.000181) 1(0.000126) 2(0.000033)
56498019,4,0.493901,4(0.493901) 13(0.472453) 7(0.030092) 1(0.001144) 2(0.000535) 12(0.000360) 3(0.000314) 6(0.000214) 8(0.000208) 5(0.000178) 10(0.000175) 9(0.000150) 11(0.000144) 0(0.000130)
56500147,4,0.863285,4(0.863285) 9(0.080103) 5(0.053944) 11(0.000882) 8(0.000387) 6(0.000339) 0(0.000210) 3(0.000205) 7(0.000196) 13(0.000185) 12(0.000099) 1(0.000082) 2(0.000078) 10(0.000004)
56505189,7,0.670756,7(0.670756) 13(0.125757) 10(0.081904) 12(0.067352) 0(0.051428) 2(0.000685) 1(0.000530) 8(0.000450) 3(0.000429) 4(0.000364) 6(0.000163) 11(0.000075) 5(0.000067) 9(0.000040)
56507204,6,0.512687,6(0.512687) 4(0.461831) 9(0.017420) 1(0.004717) 11(0.001293) 3(0.000463) 13(0.000364) 8(0.000335) 5(0.000290) 10(0.000288) 0(0.000165) 12(0.000076) 7(0.000070) 2(0.000000)
56513863,13,0.402524,13(0.402524) 9(0.371922) 3(0.207827) 4(0.011069) 0(0.001880) 8(0.001268) 6(0.001135) 11(0.000708) 2(0.000572) 12(0.000306) 5(0.000260) 7(0.000239) 10(0.000146) 1(0.000144)
56522258,12,0.377250,12(0.377250) 7(0.289776) 10(0.274767) 0(0.054482) 13(0.001089) 4(0.000974) 2(0.000587) 1(0.000476) 5(0.000186) 8(0.000139) 11(0.000103) 3(0.000078) 6(0.000076) 9(0.000017)
56529189,4,0.361770,4(0.361770) 5(0.276034) 12(0.122100) 11(0.112642) 1(0.077950) 3(0.046588) 7(0.001025) 10(0.000641) 2(0.000430) 8(0.000250) 6(0.000177) 13(0.000161) 9(0.000150) 0(0.000081)
56533059,6,0.986671,6(0.986671) 3(0.002443) 4(0.002374) 11(0.001717) 5(0.001190) 7(0.001087) 9(0.001032) 1(0.000908) 13(0.000681) 8(0.000541) 12(0.000407) 0(0.000404) 2(0.000324) 10(0.000221)
56533511,3,0.709911,3(0.709911) 8(0.282307) 4(0.004150) 6(0.000982) 7(0.000566) 9(0.000527) 11(0.000385) 10(0.000277) 13(0.000247) 0(0.000203) 5(0.000160) 12(0.000120) 1(0.000111) 2(0.000053)
56545572,6,0.861356,6(0.861356) 3(0.070500) 4(0.065209) 10(0.001535) 0(0.000297) 8(0.000283) 11(0.000222) 9(0.000212) 5(0.000100) 1(0.000088) 7(0.000064) 13(0.000058) 12(0.000044) 2(0.000032)
56548040,7,0.321988,7(0.321988) 12(0.301701) 5(0.207456) 13(0.149938) 1(0.013615) 11(0.000898) 4(0.000876) 3(0.000853) 2(0.000613) 10(0.000552) 8(0.000522) 6(0.000423) 0(0.000334) 9(0.000230)
56551108,7,0.923716,7(0.923716) 0(0.064011) 10(0.007893) 2(0.002629) 1(0.000615) 4(0.000304) 6(0.000223) 11(0.000126) 3(0.000124) 9(0.000097) 5(0.000079) 12(0.000072) 13(0.000058) 8(0.000054)
56551131,4,0.391932,4(0.391932) 13(0.353820) 5(0.160645) 7(0.073133) 0(0.008675) 8(0.005567) 11(0.001836) 9(0.001708) 6(0.001038) 1(0.000818) 10(0.000251) 2(0.000250) 12(0.000164) 3(0.000163)
56552993,13,0.519029,13(0.519029) 8(0.317508) 3(0.139747) 12(0.019340) 4(0.001904) 9(0.001002) 11(0.000426) 0(0.000284) 5(0.000269) 6(0.000243) 7(0.000095) 2(0.000065) 1(0.000065) 10(0.000022)
56555709,4,0.466468,4(0.466468) 12(0.285969) 13(0.245613) 9(0.000392) 8(0.000310) 0(0.000295) 6(0.000198) 5(0.000180) 11(0.000173) 7(0.000102) 3(0.000099) 10(0.000093) 1(0.000072) 2(0.000035)
56570134,1,0.662694,1(0.662694) 7(0.151445) 0(0.082254) 6(0.049533) 2(0.047505) 10(0.001802) 8(0.001006) 5(0.000873) 3(0.000849) 4(0.000763) 11(0.000543) 13(0.000321) 9(0.000217) 12(0.000195)
56571316,13,0.332535,13(0.332535) 7(0.315657) 2(0.307560) 10(0.035299) 1(0.005731) 4(0.000995) 8(0.000605) 0(0.000465) 12(0.000319) 9(0.000259) 5(0.000184) 3(0.000171) 6(0.000125) 11(0.000094)
56573246,13,0.640232,13(0.640232) 11(0.156752) 8(0.151573) 5(0.024084) 10(0.011037) 6(0.004054) 4(0.003887) 3(0.002862) 9(0.002834) 7(0.000966) 2(0.000699) 1(0.000485) 0(0.000337) 12(0.000199)
56579501,7,0.555172,7(0.555172) 13(0.293778) 8(0.102291) 12(0.044693) 10(0.001253) 6(0.001020) 2(0.000426) 3(0.000263) 11(0.000225) 4(0.000219) 0(0.000182) 9(0.000180) 1(0.000177) 5(0.000122)
56599013,5,0.524367,5(0.524367) 9(0.343421) 10(0.078816) 0(0.050598) 6(0.000632) 11(0.000479) 4(0.000448) 1(0.000273) 2(0.000249) 3(0.000231) 8(0.000172) 7(0.000118) 13(0.000107) 12(0.000088)
56601592,13,0.500927,13(0.500927) 2(0.137477) 7(0.130970) 4(0.123493) 0(0.084044) 1(0.010020) 8(0.007278) 5(0.001221) 6(0.001176) 10(0.001171) 9(0.000981) 3(0.000586) 11(0.000549) 12(0.000109)
56610266,6,0.791537,6(0.791537) 4(0.167806) 13(0.038328) 8(0.000798) 3(0.000370) 9(0.000343) 11(0.000313) 5(0.000187) 7(0.000086) 2(0.000085) 1(0.000067) 0(0.000048) 10(0.000032) 12(0.000001)
56611057,1,0.510126,1(0.510126) 13(0.255441) 10(0.229402) 7(0.003242) 0(0.000380) 8(0.000363) 2(0.000218) 6(0.000209) 12(0.000169) 9(0.000138) 4(0.000096) 11(0.000090) 5(0.000072) 3(0.000054)
56613622,6,0.407720,6(0.407720) 3(0.400358) 13(0.187472) 4(0.000806) 8(0.000738) 0(0.000578) 9(0.000550) 11(0.000355) 7(0.000305) 5(0.000295) 2(0.000274) 10(0.000273) 1(0.000196) 12(0.000080)
56622860,7,0.481578,7(0.481578) 12(0.430622) 13(0.085722) 2(0.000659) 5(0.000503) 10(0.000216) 1(0.000173) 0(0.000120) 11(0.000102) 9(0.000090) 8(0.000073) 3(0.000069) 4(0.000044) 6(0.000029)
56657106,2,0.509125,2(0.509125) 10(0.365253) 7(0.078881) 13(0.039894) 5(0.002165) 12(0.001581) 9(0.000808) 6(0.000632) 0(0.000408) 1(0.000367) 3(0.000347) 4(0.000257) 8(0.000160) 11(0.000124)
56677669,7,0.365062,7(0.365062) 2(0.283017) 1(0.186378) 11(0.163839) 10(0.000544) 6(0.000321) 0(0.000281) 4(0.000233) 5(0.000132) 13(0.000096) 9(0.000063) 8(0.000030) 3(0.000002) 12(0.000000)
56683764,13,0.452669,13(0.452669) 8(0.158102) 12(0.137478) 7(0.093965) 6(0.081847) 9(0.073145) 0(0.000614) 4(0.000537) 5(0.000326) 2(0.000305) 11(0.000271) 10(0.000268) 3(0.000267) 1(0.000208)
56686026,4,0.876024,4(0.876024) 1(0.082496) 10(0.039512) 13(0.000600) 7(0.000279) 6(0.000196) 0(0.000160) 5(0.000151) 2(0.000146) 12(0.000098) 8(0.000093) 11(0.000087) 9(0.000082) 3(0.000078)
56704744,12,0.423955,12(0.423955) 3(0.377238) 4(0.141342) 13(0.044840) 5(0.008919) 9(0.001698) 11(0.000587) 8(0.000459) 6(0.000326) 10(0.000183) 0(0.000152) 7(0.000145) 1(0.000085) 2(0.000071)
56709268,13,0.562865,13(0.562865) 9(0.144862) 3(0.131537) 4(0.089250) 2(0.038900) 5(0.025297) 12(0.003100) 6(0.002199) 11(0.000767) 8(0.000272) 7(0.000260) 1(0.000252) 0(0.000240) 10(0.000200)
56717392,7,0.539124,7(0.539124) 13(0.185841) 0(0.107660) 1(0.106998) 12(0.050485) 9(0.005771) 10(0.001079) 8(0.000966) 3(0.000662) 6(0.000438) 4(0.000406) 5(0.000227) 2(0.000225) 11(0.000120)
56718927,4,0.548242,4(0.548242) 13(0.297583) 12(0.148713) 6(0.001477) 10(0.001016) 7(0.000686) 9(0.000500) 3(0.000449) 1(0.000364) 5(0.000321) 11(0.000300) 2(0.000157) 8(0.000110) 0(0.000083)
