Post_ID,Dominant_Topic,Topic_Proportion,Topics
56545572,4,0.598397,4(0.598397) 11(0.133194) 8(0.130309) 6(0.101933) 3(0.035166) 9(0.000301) 10(0.000272) 7(0.000138) 0(0.000116) 1(0.000071) 5(0.000062) 2(0.000040)
56548040,1,0.651292,1(0.651292) 0(0.180896) 10(0.163298) 7(0.000980) 8(0.000980) 6(0.000695) 9(0.000606) 4(0.000395) 11(0.000329) 3(0.000216) 2(0.000191) 5(0.000123)
56548508,10,0.498631,10(0.498631) 2(0.183787) 0(0.160011) 3(0.154948) 6(0.000812) 8(0.000506) 5(0.000486) 7(0.000261) 1(0.000238) 4(0.000226) 11(0.000071) 9(0.000024)
56551108,6,0.526787,6(0.526787) 0(0.384606) 8(0.042971) 4(0.038553) 2(0.003037) 11(0.000920) 1(0.000876) 5(0.000617) 7(0.000543) 9(0.000440) 3(0.000329) 10(0.000321)
56551131,8,0.279683,8(0.279683) 7(0.279555) 3(0.205441) 10(0.111694) 4(0.075012) 9(0.040926) 1(0.004007) 5(0.002371) 0(0.000555) 11(0.000352) 2(0.000326) 6(0.000077)
56551175,6,0.426140,6(0.426140) 1(0.387111) 3(0.174638) 0(0.009539) 8(0.001237) 2(0.000478) 5(0.000298) 10(0.000256) 4(0.000175) 11(0.000062) 9(0.000045) 7(0.000022)
56551323,3,0.517289,3(0.517289) 9(0.226158) 5(0.163417) 7(0.085710) 2(0.002377) 0(0.001939) 6(0.001422) 10(0.000882) 8(0.000289) 1(0.000252) 4(0.000182) 11(0.000084)
56552993,1,0.454546,1(0.454546) 9(0.399350) 5(0.129243) 3(0.014443) 11(0.001265) 8(0.000429) 4(0.000348) 10(0.000135) 7(0.000092) 6(0.000073) 2(0.000044) 0(0.000031)
56555709,1,0.472218,1(0.472218) 9(0.380699) 8(0.145553) 10(0.000441) 3(0.000385) 4(0.000236) 7(0.000123) 11(0.000120) 5(0.000069) 2(0.000063) 0(0.000062) 6(0.000032)
56555883,1,0.486155,1(0.486155) 10(0.333479) 9(0.170067) 8(0.005057) 11(0.002148) 4(0.001107) 7(0.001027) 6(0.000354) 3(0.000260) 2(0.000197) 0(0.000115) 5(0.000035)
56570134,5,0.626827,5(0.626827) 6(0.174245) 0(0.108143) 9(0.086724) 4(0.001633) 8(0.000572) 7(0.000458) 2(0.000327) 1(0.000316) 11(0.000270) 3(0.000262) 10(0.000222)
56571316,1,0.418655,1(0.418655) 0(0.395445) 10(0.111662) 9(0.061327) 5(0.009820) 8(0.000842) 2(0.000759) 4(0.000442) 6(0.000404) 3(0.000336) 11(0.000175) 7(0.000132)
56573246,10,0.279393,10(0.279393) 1(0.247559) 11(0.161883) 7(0.142548) 8(0.111706) 2(0.050510) 4(0.003815) 9(0.001484) 5(0.000543) 0(0.000244) 3(0.000212) 6(0.000102)
56579501,1,0.353461,1(0.353461) 10(0.314307) 11(0.170200) 7(0.071122) 6(0.061620) 5(0.023310) 0(0.004607) 4(0.000519) 3(0.000307) 2(0.000226) 9(0.000186) 8(0.000135)
56599013,7,0.602231,7(0.602231) 6(0.195633) 9(0.141862) 11(0.056896) 4(0.001549) 2(0.000614) 0(0.000309) 3(0.000304) 8(0.000301) 1(0.000150) 5(0.000075) 10(0.000075)
56600399,7,0.624887,7(0.624887) 6(0.209435) 8(0.127486) 11(0.031263) 1(0.006207) 9(0.000360) 4(0.000169) 10(0.000117) 3(0.000075) 2(0.000000) 5(0.000000) 0(0.000000)
56601592,1,0.466780,1(0.466780) 9(0.186661) 0(0.123095) 8(0.113606) 5(0.087357) 10(0.009191) 3(0.008686) 4(0.002441) 2(0.000853) 6(0.000581) 7(0.000402) 11(0.000346)
56601729,1,0.512838,1(0.512838) 2(0.390666) 6(0.082783) 10(0.007828) 4(0.002457) 9(0.001837) 0(0.001080) 5(0.000155) 3(0.000147) 8(0.000115) 11(0.000051) 7(0.000043)
56610266,4,0.595236,4(0.595236) 8(0.226018) 10(0.100966) 3(0.073453) 11(0.002026) 9(0.001323) 7(0.000281) 5(0.000280) 1(0.000142) 6(0.000131) 0(0.000075) 2(0.000070)
56610508,4,0.958807,4(0.958807) 8(0.024027) 11(0.008735) 7(0.003804) 9(0.003319) 1(0.000698) 3(0.000611) 6(0.000000) 5(0.000000) 2(0.000000) 10(0.000000) 0(0.000000)
56611057,10,0.568593,10(0.568593) 2(0.244214) 1(0.163313) 0(0.018749) 5(0.002568) 6(0.000649) 3(0.000436) 9(0.000420) 11(0.000356) 4(0.000307) 8(0.000286) 7(0.000110)
56612756,9,0.284211,9(0.284211) 1(0.222796) 11(0.186757) 3(0.163564) 5(0.122026) 7(0.011700) 10(0.005406) 2(0.001974) 4(0.000707) 8(0.000490) 6(0.000304) 0(0.000066)
56613622,11,0.414376,11(0.414376) 4(0.332196) 3(0.130292) 10(0.069634) 6(0.025505) 8(0.022228) 9(0.002206) 1(0.001948) 2(0.000676) 0(0.000375) 7(0.000351) 5(0.000213)
56622860,1,0.638907,1(0.638907) 6(0.282849) 9(0.039906) 7(0.037086) 2(0.000351) 0(0.000280) 5(0.000230) 10(0.000137) 4(0.000112) 3(0.000072) 11(0.000045) 8(0.000025)
56638991,1,0.693787,1(0.693787) 6(0.254397) 8(0.048022) 7(0.000948) 0(0.000929) 3(0.000532) 2(0.000413) 5(0.000384) 11(0.000206) 10(0.000204) 9(0.000105) 4(0.000074)
56657106,6,0.861066,6(0.861066) 5(0.077726) 10(0.059655) 0(0.000466) 2(0.000370) 1(0.000142) 9(0.000140) 8(0.000103) 7(0.000102) 4(0.000089) 11(0.000077) 3(0.000065)
56657168,6,0.532560,6(0.532560) 0(0.257588) 10(0.191894) 9(0.006925) 5(0.003999) 3(0.003336) 7(0.001184) 8(0.000950) 11(0.000583) 1(0.000421) 4(0.000385) 2(0.000175)
56677669,6,0.466227,6(0.466227) 0(0.430783) 7(0.097552) 5(0.003452) 2(0.000848) 4(0.000339) 8(0.000299) 10(0.000273) 3(0.000139) 9(0.000071) 11(0.000016) 1(0.000002)
56683764,1,0.482362,1(0.482362) 4(0.280296) 11(0.199470) 10(0.031961) 9(0.002181) 3(0.001817) 5(0.000491) 7(0.000406) 8(0.000331) 2(0.000275) 0(0.000242) 6(0.000168)
56686026,3,0.997626,3(0.997626) 8(0.000936) 10(0.000320) 9(0.000226) 6(0.000194) 4(0.000170) 0(0.000160) 7(0.000115) 5(0.000109) 11(0.000082) 2(0.000046) 1(0.000017)
56689905,10,0.685461,10(0.685461) 5(0.304569) 2(0.003119) 0(0.002693) 1(0.000856) 4(0.000715) 6(0.000586) 3(0.000543) 9(0.000428) 8(0.000384) 7(0.000371) 11(0.000275)
56691371,0,0.641450,0(0.641450) 10(0.140616) 1(0.101912) 9(0.091733) 3(0.023044) 2(0.000457) 5(0.000262) 7(0.000154) 4(0.000134) 8(0.000116) 6(0.000071) 11(0.000050)
56704744,11,0.568174,11(0.568174) 1(0.286255) 9(0.092364) 3(0.050033) 8(0.001508) 7(0.000468) 10(0.000374) 4(0.000362) 5(0.000149) 0(0.000148) 6(0.000086) 2(0.000079)
56705200,9,0.487599,9(0.487599) 1(0.340023) 3(0.158322) 11(0.004204) 8(0.003454) 7(0.001713) 10(0.001706) 4(0.001177) 6(0.000714) 0(0.000451) 2(0.000429) 5(0.000209)
56709268,1,0.698792,1(0.698792) 8(0.225240) 0(0.067510) 6(0.003389) 11(0.001643) 9(0.001067) 7(0.000660) 5(0.000483) 10(0.000420) 4(0.000315) 3(0.000312) 2(0.000170)
56710685,1,0.705054,1(0.705054) 10(0.293061) 9(0.000591) 7(0.000352) 3(0.000319) 2(0.000273) 4(0.000136) 11(0.000100) 6(0.000081) 5(0.000016) 8(0.000011) 0(0.000005)
56717392,2,0.363812,2(0.363812) 1(0.290185) 6(0.206307) 4(0.129460) 5(0.003747) 9(0.003168) 3(0.000795) 0(0.000769) 11(0.000507) 10(0.000464) 7(0.000413) 8(0.000371)
56717393,2,0.568950,2(0.568950) 0(0.313934) 7(0.065122) 1(0.048195) 4(0.001742) 5(0.000448) 6(0.000440) 10(0.000370) 9(0.000287) 3(0.000229) 8(0.000147) 11(0.000135)
56718927,3,0.543074,3(0.543074) 1(0.413036) 8(0.039501) 9(0.001144) 11(0.000865) 10(0.000560) 7(0.000535) 4(0.000453) 0(0.000283) 6(0.000214) 2(0.000177) 5(0.000158)
56720441,9,0.441216,9(0.441216) 4(0.383471) 10(0.111421) 7(0.033931) 11(0.026901) 8(0.002454) 5(0.000202) 6(0.000107) 1(0.000090) 2(0.000087) 0(0.000085) 3(0.000034)
56724566,6,0.695233,6(0.695233) 5(0.264038) 3(0.031966) 0(0.005573) 10(0.001495) 8(0.000726) 2(0.000560) 4(0.000107) 9(0.000100) 11(0.000099) 7(0.000056) 1(0.000048)
56724607,9,0.464810,9(0.464810) 11(0.317779) 1(0.187760) 8(0.024894) 10(0.001459) 3(0.001154) 4(0.000902) 6(0.000610) 2(0.000268) 7(0.000142) 0(0.000112) 5(0.000109)
56727451,0,0.426584,0(0.426584) 3(0.207523) 5(0.191325) 7(0.169113) 8(0.001718) 11(0.001458) 10(0.001177) 9(0.000510) 2(0.000183) 4(0.000171) 6(0.000154) 1(0.000083)
56731802,0,0.754808,0(0.754808) 6(0.218445) 11(0.021279) 1(0.003478) 3(0.000775) 5(0.000338) 7(0.000247) 2(0.000227) 4(0.000126) 8(0.000126) 9(0.000093) 10(0.000058)
56735382,10,0.585009,10(0.585009) 8(0.268505) 7(0.142068) 1(0.000832) 0(0.000810) 2(0.000626) 3(0.000578) 6(0.000566) 5(0.000390) 11(0.000274) 4(0.000182) 9(0.000160)
56747738,3,0.577468,3(0.577468) 10(0.233133) 8(0.101610) 5(0.084396) 2(0.001105) 9(0.000839) 6(0.000338) 11(0.000326) 0(0.000266) 1(0.000203) 4(0.000180) 7(0.000137)
56752840,9,0.570311,9(0.570311) 5(0.181475) 1(0.127854) 11(0.114179) 8(0.003788) 3(0.001000) 10(0.000550) 4(0.000340) 7(0.000203) 2(0.000143) 6(0.000086) 0(0.000070)
56758110,9,0.312482,9(0.312482) 0(0.281236) 3(0.262896) 2(0.119346) 6(0.020487) 8(0.001383) 5(0.000915) 1(0.000545) 11(0.000347) 4(0.000171) 7(0.000108) 10(0.000083)
56762294,8,0.484177,8(0.484177) 11(0.189597) 7(0.126159) 3(0.092664) 6(0.061814) 1(0.043984) 0(0.000760) 9(0.000438) 10(0.000120) 2(0.000112) 4(0.000091) 5(0.000084)
56765437,7,0.996496,7(0.996496) 11(0.002332) 8(0.000422) 5(0.000154) 9(0.000151) 4(0.000102) 1(0.000084) 10(0.000064) 2(0.000063) 6(0.000057) 3(0.000052) 0(0.000024)
56773951,9,0.506994,9(0.506994) 1(0.374060) 8(0.115018) 11(0.001269) 5(0.001030) 7(0.000411) 4(0.000338) 2(0.000264) 6(0.000240) 0(0.000172) 3(0.000123) 10(0.000080)
56774251,9,0.995482,9(0.995482) 8(0.001363) 11(0.000996) 1(0.000946) 7(0.000471) 4(0.000411) 3(0.000178) 5(0.000112) 0(0.000028) 10(0.000013) 2(0.000000) 6(0.000000)
56782078,5,0.675255,5(0.675255) 10(0.200212) 2(0.068176) 6(0.030833) 1(0.024122) 11(0.000405) 0(0.000387) 4(0.000235) 3(0.000139) 8(0.000126) 9(0.000087) 7(0.000022)
56786412,5,0.481828,5(0.481828) 2(0.425836) 10(0.059478) 0(0.028021) 1(0.004112) 3(0.000203) 6(0.000151) 11(0.000113) 8(0.000094) 9(0.000073) 4(0.000061) 7(0.000031)
56796398,5,0.445592,5(0.445592) 8(0.266122) 0(0.257262) 7(0.024939) 9(0.001908) 10(0.001660) 3(0.001212) 4(0.000570) 1(0.000526) 11(0.000099) 2(0.000062) 6(0.000048)
56823604,3,0.359985,3(0.359985) 0(0.237283) 8(0.197866) 7(0.134737) 10(0.068328) 9(0.000998) 5(0.000261) 2(0.000244) 11(0.000099) 6(0.000088) 4(0.000072) 1(0.000039)
56823895,1,0.560968,1(0.560968) 9(0.199680) 3(0.133608) 11(0.059674) 6(0.044734) 8(0.000726) 4(0.000215) 10(0.000106) 7(0.000092) 2(0.000077) 5(0.000063) 0(0.000057)
56826204,0,0.595777,0(0.595777) 3(0.396220) 10(0.002450) 8(0.001671) 9(0.001430) 5(0.000675) 6(0.000484) 11(0.000338) 2(0.000335) 7(0.000261) 1(0.000243) 4(0.000116)
56826472,0,0.400547,0(0.400547) 6(0.177222) 1(0.170004) 5(0.084497) 10(0.062181) 9(0.034340) 8(0.030348) 7(0.026423) 3(0.012542) 2(0.001261) 4(0.000396) 11(0.000237)
56827808,7,0.891755,7(0.891755) 11(0.083140) 1(0.018914) 8(0.001690) 3(0.001068) 9(0.000930) 0(0.000917) 5(0.000510) 2(0.000384) 6(0.000288) 10(0.000252) 4(0.000153)
56841842,8,0.730827,8(0.730827) 5(0.160329) 7(0.075886) 6(0.022669) 11(0.007516) 1(0.001508) 3(0.000536) 9(0.000235) 10(0.000161) 4(0.000147) 0(0.000120) 2(0.000064)
56842343,8,0.330787,8(0.330787) 9(0.292295) 5(0.189027) 1(0.185895) 3(0.000505) 11(0.000431) 6(0.000235) 4(0.000225) 0(0.000199) 7(0.000155) 10(0.000141) 2(0.000105)
56871714,1,0.546432,1(0.546432) 11(0.338024) 9(0.111167) 8(0.003053) 7(0.000278) 0(0.000271) 5(0.000262) 6(0.000193) 4(0.000190) 3(0.000053) 10(0.000047) 2(0.000029)
56874689,6,0.391170,6(0.391170) 0(0.248414) 10(0.109686) 3(0.107566) 7(0.072934) 8(0.067384) 2(0.000913) 5(0.000585) 9(0.000442) 4(0.000404) 11(0.000321) 1(0.000182)
56875265,0,0.969783,0(0.969783) 6(0.019780) 2(0.002129) 10(0.001711) 11(0.001502) 8(0.001213) 9(0.000950) 5(0.000833) 4(0.000804) 7(0.000512) 1(0.000457) 3(0.000325)
56879734,7,0.325628,7(0.325628) 3(0.274354) 10(0.216725) 8(0.154093) 0(0.023144) 4(0.001581) 2(0.001018) 6(0.001017) 5(0.000825) 9(0.000743) 11(0.000546) 1(0.000324)
56890158,9,0.375496,9(0.375496) 1(0.316537) 11(0.261672) 10(0.040016) 8(0.004960) 6(0.000330) 3(0.000285) 4(0.000258) 0(0.000181) 2(0.000144) 5(0.000068) 7(0.000053)
56892346,1,0.877287,1(0.877287) 11(0.060709) 0(0.059216) 6(0.000558) 4(0.000536) 9(0.000534) 5(0.000457) 7(0.000235) 8(0.000133) 2(0.000115) 10(0.000112) 3(0.000109)
56893835,1,0.273230,1(0.273230) 10(0.271960) 0(0.264808) 6(0.148102) 7(0.039791) 5(0.000528) 2(0.000505) 3(0.000482) 11(0.000214) 4(0.000162) 8(0.000121) 9(0.000096)
56895248,1,0.991385,1(0.991385) 0(0.002440) 5(0.001170) 10(0.000821) 7(0.000801) 11(0.000669) 3(0.000588) 2(0.000545) 8(0.000503) 6(0.000486) 9(0.000331) 4(0.000259)
56910228,0,0.438541,0(0.438541) 7(0.369923) 3(0.077112) 6(0.053602) 1(0.043313) 2(0.013798) 4(0.002205) 8(0.000404) 10(0.000361) 5(0.000335) 11(0.000321) 9(0.000085)
56911058,6,0.998961,6(0.998961) 2(0.000145) 4(0.000126) 10(0.000119) 0(0.000113) 9(0.000104) 3(0.000102) 11(0.000094) 5(0.000094) 1(0.000066) 8(0.000058) 7(0.000019)
56918286,0,0.692623,0(0.692623) 1(0.180877) 10(0.123446) 5(0.001076) 4(0.000490) 8(0.000460) 6(0.000295) 11(0.000262) 7(0.000186) 3(0.000134) 2(0.000114) 9(0.000036)
56927197,11,0.865176,11(0.865176) 7(0.132511) 8(0.000659) 1(0.000469) 9(0.000319) 3(0.000263) 5(0.000150) 4(0.000117) 0(0.000113) 2(0.000103) 10(0.000068) 6(0.000052)
56937872,11,0.496617,11(0.496617) 4(0.476260) 2(0.022744) 6(0.000994) 8(0.000732) 0(0.000715) 5(0.000652) 1(0.000473) 10(0.000246) 7(0.000223) 9(0.000172) 3(0.000171)
56947312,6,0.425653,6(0.425653) 2(0.361577) 1(0.141924) 5(0.037992) 8(0.020810) 7(0.005330) 0(0.003085) 11(0.001621) 9(0.001017) 4(0.000502) 10(0.000254) 3(0.000234)
56958539,5,0.656982,5(0.656982) 10(0.277798) 4(0.062579) 6(0.000759) 2(0.000640) 9(0.000331) 0(0.000238) 3(0.000224) 11(0.000165) 7(0.000154) 8(0.000078) 1(0.000052)
56959721,5,0.994321,5(0.994321) 1(0.002167) 0(0.000964) 2(0.000616) 10(0.000551) 8(0.000374) 11(0.000232) 6(0.000222) 4(0.000165) 7(0.000135) 3(0.000130) 9(0.000121)
56980589,0,0.672053,0(0.672053) 6(0.280879) 5(0.037361) 1(0.007548) 10(0.001421) 7(0.000312) 2(0.000260) 8(0.000076) 11(0.000035) 3(0.000028) 9(0.000017) 4(0.000011)
56998702,10,0.991439,10(0.991439) 5(0.001806) 0(0.001650) 11(0.000955) 9(0.000935) 6(0.000862) 2(0.000629) 3(0.000520) 7(0.000429) 4(0.000375) 1(0.000262) 8(0.000138)
57004311,9,0.685410,9(0.685410) 10(0.181736) 1(0.054186) 4(0.052468) 2(0.023297) 3(0.000726) 11(0.000645) 7(0.000507) 8(0.000504) 0(0.000310) 5(0.000208) 6(0.000003)
57005108,9,0.984545,9(0.984545) 8(0.006040) 1(0.004143) 4(0.002027) 11(0.001244) 7(0.001221) 3(0.000422) 5(0.000263) 0(0.000065) 10(0.000029) 2(0.000000) 6(0.000000)
57008251,11,0.239021,11(0.239021) 9(0.217206) 7(0.181748) 5(0.163679) 8(0.101015) 10(0.095862) 1(0.000482) 3(0.000324) 4(0.000322) 2(0.000275) 6(0.000045) 0(0.000021)
57008629,4,0.522722,4(0.522722) 8(0.332822) 7(0.141719) 11(0.001729) 1(0.000432) 9(0.000174) 5(0.000095) 6(0.000079) 2(0.000071) 3(0.000061) 10(0.000054) 0(0.000041)
57010239,8,0.349100,8(0.349100) 2(0.119388) 11(0.111707) 7(0.098215) 9(0.088167) 5(0.087776) 3(0.078541) 10(0.064333) 6(0.001330) 1(0.001027) 4(0.000213) 0(0.000203)
57010544,0,0.449057,0(0.449057) 1(0.259408) 2(0.210445) 6(0.071755) 5(0.007791) 10(0.000591) 4(0.000257) 11(0.000247) 8(0.000170) 7(0.000112) 3(0.000083) 9(0.000082)
57022259,8,0.498269,8(0.498269) 4(0.219803) 0(0.180050) 7(0.094931) 11(0.004343) 6(0.000845) 3(0.000802) 2(0.000245) 10(0.000244) 9(0.000193) 1(0.000190) 5(0.000085)
57022803,6,0.362857,6(0.362857) 3(0.267181) 1(0.224129) 5(0.097900) 2(0.042568) 0(0.003663) 10(0.000549) 8(0.000473) 4(0.000227) 11(0.000203) 9(0.000141) 7(0.000110)
57024787,11,0.272208,11(0.272208) 10(0.261086) 5(0.159207) 8(0.114199) 3(0.099716) 4(0.090263) 1(0.001312) 9(0.001265) 7(0.000432) 0(0.000201) 6(0.000056) 2(0.000056)
57029093,5,0.701615,5(0.701615) 9(0.293643) 8(0.001267) 4(0.000862) 2(0.000657) 0(0.000536) 10(0.000346) 7(0.000284) 3(0.000265) 6(0.000234) 11(0.000174) 1(0.000116)
57031248,0,0.366367,0(0.366367) 7(0.189494) 9(0.176683) 8(0.153030) 11(0.108446) 5(0.004662) 2(0.000380) 1(0.000346) 4(0.000172) 6(0.000162) 3(0.000157) 10(0.000099)
57054916,8,0.410224,8(0.410224) 9(0.165319) 11(0.157246) 0(0.136575) 1(0.082137) 4(0.044549) 5(0.001314) 10(0.001130) 7(0.000464) 6(0.000460) 3(0.000387) 2(0.000196)
57055111,8,0.836338,8(0.836338) 9(0.120112) 2(0.024731) 3(0.017308) 11(0.000391) 4(0.000369) 0(0.000353) 10(0.000146) 5(0.000105) 7(0.000057) 1(0.000055) 6(0.000035)
57075533,10,0.361335,10(0.361335) 9(0.333058) 7(0.086986) 1(0.083606) 3(0.082262) 0(0.051665) 6(0.000478) 4(0.000139) 8(0.000136) 2(0.000135) 5(0.000103) 11(0.000098)
57100026,8,0.469629,8(0.469629) 4(0.431304) 11(0.095368) 9(0.001625) 3(0.000575) 7(0.000435) 6(0.000418) 0(0.000418) 2(0.000108) 1(0.000089) 5(0.000029) 10(0.000002)
57105699,10,0.780809,10(0.780809) 1(0.186972) 3(0.024827) 5(0.003382) 2(0.002045) 4(0.000809) 0(0.000436) 9(0.000292) 6(0.000197) 8(0.000195) 11(0.000021) 7(0.000015)
57105830,1,0.825569,1(0.825569) 3(0.171454) 5(0.000620) 2(0.000567) 8(0.000367) 4(0.000306) 10(0.000285) 0(0.000261) 9(0.000228) 6(0.000184) 11(0.000099) 7(0.000058)
57113930,4,0.467785,4(0.467785) 8(0.235924) 10(0.181455) 3(0.099006) 1(0.011778) 11(0.001733) 2(0.000663) 9(0.000470) 6(0.000381) 7(0.000314) 0(0.000306) 5(0.000185)
57114142,10,0.476811,10(0.476811) 4(0.202306) 8(0.191439) 9(0.049859) 5(0.042272) 1(0.030449) 2(0.003437) 3(0.001329) 7(0.001161) 11(0.000663) 6(0.000153) 0(0.000123)
57114657,10,0.564989,10(0.564989) 1(0.410360) 4(0.020286) 3(0.001932) 2(0.000792) 5(0.000706) 7(0.000423) 6(0.000185) 9(0.000171) 0(0.000148) 8(0.000007) 11(0.000002)
57127878,8,0.671052,8(0.671052) 11(0.197070) 9(0.103261) 5(0.027344) 3(0.000709) 7(0.000148) 6(0.000147) 4(0.000114) 0(0.000056) 2(0.000051) 10(0.000028) 1(0.000020)
57128132,8,0.481937,8(0.481937) 11(0.245500) 9(0.173710) 1(0.083785) 0(0.013706) 7(0.000464) 3(0.000457) 5(0.000151) 4(0.000137) 6(0.000072) 2(0.000048) 10(0.000030)
57128303,8,0.829041,8(0.829041) 5(0.143249) 6(0.019177) 11(0.003051) 10(0.001115) 3(0.001032) 2(0.000880) 1(0.000716) 0(0.000540) 9(0.000485) 4(0.000384) 7(0.000331)
57128604,9,0.812780,9(0.812780) 1(0.164750) 0(0.017137) 8(0.001701) 4(0.000790) 10(0.000759) 6(0.000433) 11(0.000409) 7(0.000349) 5(0.000315) 2(0.000311) 3(0.000266)
57133806,1,0.521787,1(0.521787) 7(0.240010) 8(0.157961) 3(0.049161) 10(0.026388) 9(0.002463) 0(0.000666) 4(0.000584) 11(0.000421) 2(0.000240) 5(0.000192) 6(0.000127)
57134190,7,0.515369,7(0.515369) 8(0.238552) 4(0.155869) 10(0.056729) 2(0.026148) 1(0.004585) 9(0.000753) 11(0.000665) 5(0.000518) 6(0.000502) 0(0.000165) 3(0.000144)
57140530,8,0.913622,8(0.913622) 10(0.042394) 11(0.039928) 4(0.001831) 9(0.001313) 0(0.000263) 5(0.000177) 6(0.000158) 7(0.000124) 2(0.000117) 3(0.000044) 1(0.000029)
57141285,9,0.527305,9(0.527305) 8(0.440559) 2(0.028361) 3(0.003186) 4(0.000116) 1(0.000105) 11(0.000094) 7(0.000087) 6(0.000068) 10(0.000060) 5(0.000033) 0(0.000026)
57141857,0,0.439238,0(0.439238) 2(0.331978) 1(0.153508) 3(0.070178) 10(0.001395) 5(0.001322) 4(0.000593) 6(0.000533) 7(0.000391) 8(0.000343) 11(0.000280) 9(0.000241)
57152031,1,0.402619,1(0.402619) 4(0.268678) 2(0.125626) 9(0.125057) 7(0.040970) 10(0.031033) 0(0.002116) 3(0.001795) 8(0.001330) 5(0.000362) 6(0.000309) 11(0.000105)
57152088,10,0.260439,10(0.260439) 9(0.228673) 2(0.172293) 0(0.166459) 1(0.098372) 4(0.070867) 5(0.000953) 7(0.000850) 8(0.000456) 3(0.000441) 6(0.000104) 11(0.000093)
