Post_ID,Dominant_Topic,Topic_Proportion,Topics
56462348,11,0.977430,11(0.977430) 2(0.017383) 0(0.001063) 3(0.000822) 15(0.000759) 10(0.000397) 9(0.000383) 8(0.000353) 6(0.000280) 12(0.000242) 4(0.000183) 1(0.000183) 7(0.000158) 13(0.000130) 14(0.000127) 5(0.000106)
56487777,4,0.473285,4(0.473285) 10(0.304698) 11(0.213824) 2(0.002651) 7(0.000997) 9(0.000901) 6(0.000875) 1(0.000625) 5(0.000393) 15(0.000387) 14(0.000365) 13(0.000329) 0(0.000234) 3(0.000228) 8(0.000106) 12(0.000101)
56496643,14,0.273866,14(0.273866) 6(0.269751) 13(0.264715) 1(0.139576) 9(0.029261) 4(0.011214) 3(0.006400) 5(0.002908) 10(0.000989) 11(0.000491) 7(0.000252) 2(0.000244) 12(0.000135) 15(0.000089) 0(0.000060) 8(0.000048)
56498019,9,0.670824,9(0.670824) 14(0.210887) 0(0.075823) 1(0.038038) 13(0.001703) 6(0.000782) 15(0.000502) 4(0.000251) 2(0.000232) 5(0.000212) 10(0.000201) 12(0.000155) 7(0.000133) 8(0.000111) 11(0.000079) 3(0.000067)
56500147,13,0.513521,13(0.513521) 9(0.261343) 5(0.183739) 2(0.033810) 14(0.004658) 4(0.001104) 10(0.000595) 6(0.000380) 1(0.000276) 0(0.000180) 15(0.000162) 7(0.000083) 8(0.000063) 3(0.000051) 12(0.000028) 11(0.000006)
56505189,0,0.417411,0(0.417411) 11(0.345515) 10(0.121993) 3(0.112115) 4(0.000707) 9(0.000565) 12(0.000413) 6(0.000341) 1(0.000230) 8(0.000218) 15(0.000172) 7(0.000084) 14(0.000078) 13(0.000066) 2(0.000066) 5(0.000025)
56507204,13,0.441490,13(0.441490) 1(0.409951) 9(0.142165) 14(0.002081) 5(0.001571) 7(0.000768) 4(0.000542) 2(0.000322) 8(0.000298) 15(0.000292) 6(0.000131) 10(0.000118) 0(0.000112) 3(0.000099) 11(0.000059) 12(0.000000)
56513863,14,0.546675,14(0.546675) 10(0.434080) 7(0.007555) 2(0.003275) 13(0.002048) 5(0.001032) 4(0.001031) 1(0.000831) 11(0.000659) 6(0.000500) 12(0.000470) 0(0.000452) 15(0.000449) 3(0.000392) 9(0.000350) 8(0.000202)
56522258,11,0.722779,11(0.722779) 0(0.266241) 9(0.006450) 3(0.001238) 8(0.000554) 10(0.000530) 12(0.000384) 4(0.000367) 13(0.000346) 2(0.000303) 1(0.000180) 7(0.000169) 15(0.000157) 14(0.000151) 6(0.000090) 5(0.000060)
56529189,2,0.438314,2(0.438314) 13(0.400060) 11(0.097802) 0(0.060484) 6(0.000599) 15(0.000515) 10(0.000392) 12(0.000391) 9(0.000283) 8(0.000262) 5(0.000201) 4(0.000177) 7(0.000155) 14(0.000138) 3(0.000133) 1(0.000096)
