Post_ID,Dominant_Topic,Topic_Proportion,Topics
56462348,4,0.638863,4(0.638863) 8(0.207272) 7(0.144941) 5(0.005233) 13(0.000780) 10(0.000504) 12(0.000427) 2(0.000392) 3(0.000319) 1(0.000279) 9(0.000276) 15(0.000175) 0(0.000156) 11(0.000139) 14(0.000130) 6(0.000113)
56487777,4,0.805988,4(0.805988) 3(0.183383) 5(0.005314) 13(0.001532) 14(0.001383) 1(0.000387) 0(0.000382) 11(0.000296) 10(0.000245) 7(0.000242) 6(0.000212) 15(0.000209) 2(0.000165) 9(0.000128) 8(0.000083) 12(0.000050)
56496643,15,0.436804,15(0.436804) 14(0.280567) 9(0.150605) 2(0.057434) 5(0.045714) 10(0.026679) 11(0.000536) 12(0.000449) 13(0.000398) 3(0.000314) 8(0.000134) 4(0.000128) 6(0.000090) 0(0.000072) 1(0.000048) 7(0.000029)
56498019,9,0.598169,9(0.598169) 5(0.197516) 3(0.140894) 7(0.059952) 15(0.000952) 8(0.000841) 14(0.000488) 11(0.000186) 10(0.000181) 1(0.000160) 12(0.000150) 13(0.000135) 0(0.000131) 4(0.000107) 6(0.000073) 2(0.000066)
56500147,9,0.720097,9(0.720097) 15(0.217414) 3(0.039831) 13(0.018761) 6(0.002512) 10(0.000411) 14(0.000297) 11(0.000211) 0(0.000111) 5(0.000092) 12(0.000078) 4(0.000070) 1(0.000048) 2(0.000030) 8(0.000023) 7(0.000013)
56505189,8,0.366756,8(0.366756) 4(0.183915) 7(0.151188) 5(0.140896) 11(0.085439) 10(0.069311) 2(0.000881) 12(0.000528) 6(0.000250) 0(0.000225) 9(0.000220) 3(0.000140) 1(0.000097) 14(0.000079) 15(0.000068) 13(0.000007)
56507204,11,0.537535,11(0.537535) 9(0.340085) 14(0.104753) 15(0.013158) 0(0.001395) 13(0.000945) 8(0.000471) 6(0.000331) 5(0.000324) 2(0.000286) 10(0.000270) 1(0.000146) 12(0.000107) 4(0.000106) 3(0.000072) 7(0.000014)
56513863,5,0.550214,5(0.550214) 15(0.403354) 14(0.026499) 6(0.006595) 9(0.002569) 1(0.002486) 0(0.001919) 11(0.001283) 10(0.001168) 4(0.000984) 13(0.000953) 7(0.000615) 2(0.000537) 3(0.000367) 8(0.000275) 12(0.000181)
56522258,4,0.452875,4(0.452875) 8(0.350308) 5(0.192773) 9(0.001084) 10(0.000556) 12(0.000514) 11(0.000401) 6(0.000319) 3(0.000271) 1(0.000208) 14(0.000171) 0(0.000153) 2(0.000148) 15(0.000085) 7(0.000068) 13(0.000067)
56529189,9,0.339088,9(0.339088) 13(0.308202) 8(0.138969) 4(0.125692) 6(0.084434) 14(0.001337) 1(0.000357) 3(0.000338) 15(0.000320) 0(0.000312) 12(0.000216) 11(0.000214) 7(0.000181) 5(0.000180) 10(0.000091) 2(0.000069)
56533059,15,0.975809,15(0.975809) 4(0.007050) 9(0.004014) 11(0.002844) 14(0.002057) 13(0.001329) 6(0.001235) 1(0.001049) 0(0.000992) 5(0.000716) 7(0.000700) 3(0.000697) 8(0.000539) 10(0.000438) 2(0.000304) 12(0.000225)
56533511,15,0.295458,15(0.295458) 3(0.278606) 0(0.261445) 6(0.157909) 9(0.002459) 11(0.001326) 14(0.001186) 7(0.000361) 13(0.000259) 12(0.000239) 10(0.000221) 4(0.000185) 5(0.000180) 2(0.000130) 1(0.000020) 8(0.000015)
56545572,11,0.756682,11(0.756682) 9(0.106982) 2(0.080488) 14(0.051396) 15(0.001500) 12(0.000988) 3(0.000555) 0(0.000322) 7(0.000240) 13(0.000173) 5(0.000165) 8(0.000147) 6(0.000136) 4(0.000105) 1(0.000070) 10(0.000053)
56548040,4,0.379357,4(0.379357) 1(0.294642) 5(0.264064) 12(0.043244) 6(0.013857) 11(0.001055) 0(0.000670) 14(0.000628) 9(0.000521) 3(0.000447) 15(0.000407) 13(0.000305) 10(0.000251) 8(0.000222) 7(0.000175) 2(0.000156)
56551108,3,0.644338,3(0.644338) 8(0.348475) 10(0.003021) 2(0.001179) 1(0.000500) 12(0.000458) 14(0.000413) 4(0.000386) 11(0.000343) 9(0.000238) 6(0.000139) 15(0.000135) 13(0.000131) 5(0.000108) 0(0.000085) 7(0.000051)
56551131,9,0.391086,9(0.391086) 5(0.193092) 15(0.173778) 13(0.148035) 8(0.083374) 4(0.005480) 14(0.001252) 10(0.001155) 3(0.000864) 11(0.000557) 6(0.000383) 1(0.000341) 2(0.000303) 12(0.000158) 0(0.000140) 7(0.000001)
56552993,5,0.475709,5(0.475709) 15(0.469155) 7(0.043066) 9(0.009044) 14(0.001162) 10(0.000577) 6(0.000301) 11(0.000179) 8(0.000172) 13(0.000165) 0(0.000161) 4(0.000088) 3(0.000085) 1(0.000055) 2(0.000048) 12(0.000033)
56555709,4,0.288154,4(0.288154) 5(0.261109) 14(0.253864) 15(0.117193) 9(0.078158) 10(0.000395) 13(0.000268) 0(0.000158) 3(0.000136) 6(0.000120) 2(0.000110) 11(0.000089) 12(0.000080) 1(0.000068) 8(0.000061) 7(0.000038)
56570134,1,0.306924,1(0.306924) 14(0.263448) 8(0.248240) 10(0.076265) 0(0.065500) 11(0.030890) 12(0.002714) 2(0.002548) 9(0.000794) 6(0.000689) 15(0.000596) 3(0.000395) 4(0.000345) 7(0.000274) 13(0.000215) 5(0.000162)
56571316,1,0.531141,1(0.531141) 8(0.225947) 5(0.177157) 14(0.030116) 9(0.021644) 10(0.005931) 11(0.002626) 12(0.002334) 15(0.000931) 4(0.000664) 3(0.000398) 2(0.000296) 13(0.000215) 6(0.000209) 0(0.000206) 7(0.000186)
