Post_ID,Dominant_Topic,Topic_Proportion,Topics
56462348,18,0.583065,18(0.583065) 2(0.233441) 5(0.173668) 22(0.004527) 3(0.001432) 15(0.000481) 17(0.000366) 12(0.000363) 21(0.000281) 11(0.000275) 10(0.000260) 19(0.000217) 0(0.000187) 14(0.000169) 9(0.000165) 13(0.000163) 1(0.000162) 16(0.000135) 7(0.000123) 23(0.000121) 6(0.000112) 8(0.000104) 4(0.000103) 20(0.000079)
56487777,21,0.289454,21(0.289454) 6(0.215344) 11(0.156189) 9(0.156016) 18(0.123591) 22(0.048365) 12(0.003018) 3(0.002220) 19(0.001243) 7(0.001141) 20(0.000824) 8(0.000692) 4(0.000276) 14(0.000252) 2(0.000248) 17(0.000227) 0(0.000176) 13(0.000172) 16(0.000135) 23(0.000130) 5(0.000105) 1(0.000090) 15(0.000049) 10(0.000045)
56496643,4,0.316393,4(0.316393) 17(0.128519) 11(0.126190) 13(0.121380) 23(0.114808) 8(0.100812) 3(0.051504) 12(0.036306) 20(0.000804) 16(0.000787) 19(0.000461) 15(0.000458) 22(0.000356) 9(0.000281) 21(0.000261) 6(0.000209) 14(0.000195) 18(0.000081) 10(0.000066) 5(0.000054) 1(0.000039) 7(0.000017) 2(0.000013) 0(0.000009)
56498019,23,0.313735,23(0.313735) 4(0.253292) 14(0.174472) 6(0.161433) 22(0.065222) 2(0.028154) 11(0.001005) 19(0.000465) 5(0.000299) 20(0.000280) 13(0.000233) 12(0.000196) 15(0.000181) 16(0.000174) 18(0.000154) 1(0.000130) 9(0.000103) 21(0.000098) 17(0.000088) 0(0.000073) 10(0.000065) 8(0.000056) 3(0.000049) 7(0.000044)
56500147,4,0.636673,4(0.636673) 23(0.211821) 11(0.111164) 21(0.035816) 20(0.001286) 3(0.000615) 1(0.000466) 6(0.000323) 13(0.000314) 8(0.000216) 12(0.000214) 19(0.000175) 9(0.000171) 16(0.000144) 17(0.000134) 14(0.000132) 10(0.000075) 15(0.000074) 2(0.000037) 5(0.000035) 7(0.000032) 22(0.000030) 18(0.000029) 0(0.000023)
56505189,5,0.326258,5(0.326258) 9(0.192131) 19(0.160749) 18(0.139767) 22(0.100782) 17(0.076743) 21(0.000611) 23(0.000591) 15(0.000579) 3(0.000251) 1(0.000230) 14(0.000204) 13(0.000172) 8(0.000129) 16(0.000119) 6(0.000109) 20(0.000103) 10(0.000091) 7(0.000090) 2(0.000088) 11(0.000073) 4(0.000048) 12(0.000040) 0(0.000038)
56507204,4,0.569245,4(0.569245) 16(0.419058) 12(0.004504) 23(0.001544) 14(0.001365) 13(0.000754) 8(0.000748) 15(0.000594) 11(0.000435) 21(0.000331) 22(0.000287) 20(0.000285) 19(0.000205) 9(0.000150) 1(0.000110) 17(0.000095) 10(0.000069) 3(0.000047) 6(0.000045) 7(0.000045) 5(0.000041) 18(0.000033) 0(0.000011) 2(0.000000)
56513863,19,0.379640,19(0.379640) 11(0.351054) 20(0.150446) 7(0.106685) 4(0.001885) 17(0.001784) 16(0.001652) 21(0.001162) 13(0.001131) 8(0.000739) 9(0.000509) 2(0.000489) 18(0.000481) 1(0.000345) 5(0.000341) 23(0.000301) 12(0.000295) 22(0.000268) 6(0.000174) 10(0.000159) 0(0.000146) 3(0.000139) 14(0.000099) 15(0.000075)
56522258,18,0.500339,18(0.500339) 5(0.332368) 9(0.126355) 22(0.018705) 21(0.008409) 3(0.008294) 17(0.001445) 12(0.001326) 20(0.000794) 11(0.000357) 15(0.000272) 4(0.000227) 10(0.000158) 23(0.000132) 0(0.000128) 6(0.000125) 19(0.000104) 2(0.000104) 1(0.000101) 8(0.000090) 13(0.000064) 7(0.000052) 16(0.000029) 14(0.000024)
56529189,4,0.388836,4(0.388836) 1(0.333340) 15(0.097875) 18(0.093569) 11(0.073564) 5(0.007391) 3(0.002985) 10(0.000348) 21(0.000244) 9(0.000211) 12(0.000204) 13(0.000203) 8(0.000186) 22(0.000141) 23(0.000121) 6(0.000110) 16(0.000103) 7(0.000094) 17(0.000089) 20(0.000081) 0(0.000081) 14(0.000080) 2(0.000075) 19(0.000070)
56533059,21,0.825708,21(0.825708) 23(0.161488) 11(0.002680) 12(0.002427) 4(0.001403) 8(0.000861) 16(0.000729) 18(0.000688) 13(0.000615) 20(0.000470) 1(0.000444) 9(0.000434) 17(0.000302) 2(0.000285) 19(0.000279) 6(0.000214) 5(0.000207) 22(0.000166) 7(0.000123) 3(0.000111) 10(0.000102) 15(0.000095) 14(0.000090) 0(0.000077)
56533511,8,0.347819,8(0.347819) 13(0.317443) 4(0.144597) 10(0.088412) 21(0.055032) 20(0.024111) 1(0.015574) 6(0.002724) 12(0.000808) 16(0.000618) 14(0.000454) 11(0.000380) 0(0.000340) 23(0.000331) 7(0.000239) 17(0.000214) 18(0.000212) 22(0.000177) 9(0.000136) 2(0.000116) 19(0.000100) 15(0.000091) 3(0.000066) 5(0.000006)
56545572,16,0.810901,16(0.810901) 4(0.166244) 10(0.019580) 13(0.001209) 6(0.000326) 11(0.000288) 3(0.000288) 12(0.000175) 22(0.000169) 8(0.000115) 21(0.000105) 1(0.000090) 20(0.000087) 5(0.000065) 18(0.000059) 9(0.000050) 15(0.000042) 0(0.000040) 19(0.000037) 17(0.000031) 2(0.000027) 7(0.000025) 23(0.000024) 14(0.000023)
56548040,18,0.393771,18(0.393771) 9(0.253485) 22(0.183872) 15(0.098425) 10(0.052289) 12(0.009497) 4(0.001832) 21(0.001619) 5(0.000793) 20(0.000655) 11(0.000621) 23(0.000479) 8(0.000430) 13(0.000352) 17(0.000309) 19(0.000291) 3(0.000268) 7(0.000258) 16(0.000190) 1(0.000178) 0(0.000164) 14(0.000099) 2(0.000073) 6(0.000050)
56551108,6,0.675507,6(0.675507) 5(0.233370) 17(0.084039) 15(0.001750) 10(0.001049) 21(0.000755) 4(0.000641) 16(0.000440) 11(0.000337) 8(0.000239) 18(0.000220) 1(0.000195) 3(0.000180) 0(0.000163) 12(0.000160) 13(0.000159) 9(0.000158) 22(0.000141) 2(0.000132) 20(0.000113) 7(0.000079) 19(0.000062) 23(0.000061) 14(0.000052)
56551131,4,0.363999,4(0.363999) 21(0.322447) 22(0.146915) 20(0.126589) 23(0.025143) 14(0.009826) 5(0.000928) 13(0.000682) 17(0.000609) 15(0.000467) 16(0.000394) 7(0.000303) 9(0.000290) 1(0.000249) 11(0.000211) 8(0.000208) 3(0.000169) 19(0.000136) 18(0.000116) 12(0.000101) 10(0.000089) 6(0.000059) 0(0.000041) 2(0.000030)
56552993,19,0.588785,19(0.588785) 13(0.254442) 20(0.100365) 14(0.030278) 23(0.022608) 11(0.001676) 4(0.000428) 22(0.000290) 16(0.000186) 8(0.000166) 17(0.000156) 21(0.000103) 12(0.000078) 5(0.000068) 1(0.000065) 6(0.000060) 7(0.000051) 9(0.000044) 3(0.000041) 18(0.000035) 10(0.000024) 15(0.000020) 2(0.000020) 0(0.000012)
56555709,4,0.341040,4(0.341040) 18(0.240235) 19(0.197948) 20(0.096371) 22(0.082100) 23(0.038052) 11(0.001400) 17(0.000447) 12(0.000445) 14(0.000444) 13(0.000210) 16(0.000188) 9(0.000171) 21(0.000162) 8(0.000149) 1(0.000145) 3(0.000104) 7(0.000076) 15(0.000069) 6(0.000069) 5(0.000066) 10(0.000057) 2(0.000031) 0(0.000021)
56570134,12,0.436019,12(0.436019) 15(0.250537) 5(0.214122) 16(0.048960) 14(0.017117) 7(0.016443) 13(0.008438) 17(0.001239) 20(0.001003) 10(0.000813) 0(0.000651) 4(0.000571) 19(0.000555) 2(0.000554) 9(0.000550) 3(0.000428) 18(0.000361) 8(0.000316) 11(0.000280) 23(0.000226) 6(0.000222) 22(0.000208) 1(0.000207) 21(0.000180)
56571316,15,0.572559,15(0.572559) 5(0.157362) 9(0.097405) 19(0.062834) 14(0.062231) 7(0.039088) 11(0.003787) 17(0.000699) 20(0.000683) 22(0.000624) 4(0.000487) 13(0.000407) 10(0.000289) 8(0.000253) 3(0.000249) 18(0.000232) 6(0.000158) 21(0.000157) 23(0.000134) 0(0.000124) 16(0.000077) 12(0.000069) 2(0.000054) 1(0.000039)
