Post_ID,Dominant_Topic,Topic_Proportion,Topics
56462348,8,0.679159,8(0.679159) 7(0.314286) 6(0.002140) 4(0.001844) 3(0.001249) 2(0.000430) 9(0.000320) 0(0.000240) 5(0.000178) 1(0.000152)
56487777,8,0.996082,8(0.996082) 9(0.001055) 6(0.001050) 2(0.000449) 0(0.000371) 5(0.000277) 3(0.000225) 1(0.000196) 4(0.000183) 7(0.000110)
56496643,5,0.513212,5(0.513212) 6(0.213029) 2(0.146670) 1(0.109999) 8(0.015567) 9(0.000629) 3(0.000442) 0(0.000214) 4(0.000121) 7(0.000117)
56498019,5,0.608894,5(0.608894) 3(0.257423) 0(0.099333) 8(0.031411) 7(0.001196) 4(0.000741) 2(0.000422) 9(0.000220) 1(0.000214) 6(0.000147)
56500147,5,0.995717,5(0.995717) 0(0.001746) 1(0.000892) 9(0.000673) 6(0.000442) 2(0.000232) 8(0.000128) 7(0.000090) 4(0.000055) 3(0.000023)
56505189,7,0.465794,7(0.465794) 8(0.299368) 3(0.168007) 6(0.062732) 2(0.002626) 4(0.000861) 0(0.000236) 9(0.000213) 5(0.000120) 1(0.000044)
56507204,1,0.516752,1(0.516752) 5(0.479385) 9(0.002389) 4(0.000385) 3(0.000319) 2(0.000215) 8(0.000207) 0(0.000198) 6(0.000081) 7(0.000069)
56513863,5,0.566999,5(0.566999) 3(0.319337) 8(0.073916) 1(0.025910) 9(0.006408) 4(0.002156) 2(0.002001) 0(0.001327) 7(0.000983) 6(0.000963)
56522258,8,0.538379,8(0.538379) 3(0.450104) 7(0.008427) 4(0.001624) 6(0.000573) 5(0.000415) 0(0.000315) 9(0.000067) 2(0.000053) 1(0.000044)
56529189,0,0.401769,0(0.401769) 7(0.202551) 5(0.149242) 8(0.136974) 9(0.107185) 4(0.000853) 6(0.000523) 1(0.000469) 3(0.000262) 2(0.000172)
56533059,9,0.608310,9(0.608310) 5(0.358796) 8(0.023382) 1(0.003477) 6(0.001816) 4(0.001571) 7(0.000778) 0(0.000776) 3(0.000622) 2(0.000471)
56533511,9,0.478608,9(0.478608) 1(0.368168) 5(0.137076) 7(0.011625) 3(0.002365) 0(0.000794) 8(0.000784) 6(0.000353) 2(0.000143) 4(0.000085)
56545572,1,0.751619,1(0.751619) 6(0.124272) 5(0.092295) 7(0.029940) 9(0.000729) 3(0.000653) 0(0.000206) 8(0.000145) 2(0.000080) 4(0.000062)
56548040,8,0.550072,8(0.550072) 3(0.306610) 4(0.139591) 9(0.001182) 5(0.000735) 6(0.000667) 0(0.000454) 1(0.000342) 2(0.000220) 7(0.000128)
56551108,4,0.336507,4(0.336507) 7(0.319580) 0(0.226514) 6(0.113556) 8(0.001420) 2(0.000812) 5(0.000513) 9(0.000498) 1(0.000377) 3(0.000223)
56551131,5,0.546777,5(0.546777) 3(0.221271) 6(0.135215) 8(0.093475) 4(0.001005) 1(0.000872) 2(0.000518) 0(0.000406) 9(0.000283) 7(0.000178)
56552993,1,0.482836,1(0.482836) 3(0.293309) 5(0.148667) 8(0.040305) 7(0.033705) 2(0.000592) 4(0.000199) 9(0.000185) 0(0.000113) 6(0.000088)
56555709,5,0.532692,5(0.532692) 8(0.303293) 3(0.162956) 2(0.000294) 1(0.000239) 9(0.000180) 0(0.000136) 6(0.000120) 4(0.000051) 7(0.000039)
56570134,4,0.570027,4(0.570027) 2(0.225490) 6(0.101084) 7(0.067129) 9(0.033802) 5(0.001179) 0(0.000590) 8(0.000277) 1(0.000253) 3(0.000169)
56571316,4,0.565888,4(0.565888) 8(0.200023) 5(0.161236) 3(0.065627) 2(0.005637) 7(0.000684) 6(0.000371) 9(0.000317) 1(0.000153) 0(0.000065)
56573246,3,0.496852,3(0.496852) 1(0.292267) 0(0.207277) 5(0.001016) 9(0.000924) 7(0.000471) 2(0.000439) 8(0.000371) 6(0.000233) 4(0.000150)
56579501,3,0.472962,3(0.472962) 8(0.254217) 0(0.159183) 1(0.087913) 4(0.024107) 7(0.000507) 9(0.000406) 2(0.000382) 6(0.000187) 5(0.000136)
