Post_ID,Dominant_Topic,Topic_Proportion,Topics
56462348,8,0.515019,8(0.515019) 10(0.302497) 12(0.098584) 6(0.081549) 2(0.000480) 4(0.000456) 9(0.000422) 3(0.000317) 0(0.000156) 11(0.000151) 7(0.000138) 5(0.000118) 1(0.000115)
56487777,8,0.497758,8(0.497758) 12(0.339615) 6(0.157015) 10(0.002860) 0(0.000795) 1(0.000484) 5(0.000403) 11(0.000256) 7(0.000237) 9(0.000235) 4(0.000197) 3(0.000109) 2(0.000036)
56496643,1,0.559805,1(0.559805) 4(0.217952) 7(0.194276) 6(0.022967) 5(0.002133) 11(0.000891) 0(0.000763) 3(0.000535) 10(0.000280) 12(0.000203) 9(0.000083) 2(0.000061) 8(0.000053)
56498019,1,0.749214,1(0.749214) 6(0.214884) 8(0.030960) 10(0.002458) 2(0.000481) 12(0.000435) 11(0.000398) 9(0.000315) 3(0.000226) 4(0.000208) 7(0.000189) 0(0.000147) 5(0.000086)
56500147,1,0.504084,1(0.504084) 11(0.492928) 12(0.000906) 0(0.000670) 7(0.000496) 5(0.000269) 4(0.000229) 6(0.000222) 9(0.000107) 10(0.000035) 3(0.000026) 2(0.000018) 8(0.000010)
56505189,10,0.669160,10(0.669160) 6(0.156693) 8(0.107575) 4(0.064880) 2(0.000531) 0(0.000260) 1(0.000227) 3(0.000183) 9(0.000135) 11(0.000133) 7(0.000131) 5(0.000054) 12(0.000038)
56507204,1,0.551383,1(0.551383) 0(0.436324) 5(0.006771) 11(0.001912) 7(0.001252) 2(0.000749) 12(0.000566) 9(0.000371) 4(0.000284) 6(0.000228) 8(0.000095) 10(0.000065) 3(0.000000)
56513863,6,0.557315,6(0.557315) 7(0.182742) 1(0.157562) 0(0.094168) 11(0.001962) 5(0.001914) 9(0.001293) 4(0.001200) 3(0.000639) 8(0.000431) 12(0.000329) 10(0.000323) 2(0.000124)
56522258,10,0.400502,10(0.400502) 6(0.316259) 8(0.238029) 12(0.042021) 2(0.001187) 4(0.000631) 1(0.000392) 9(0.000260) 11(0.000206) 3(0.000164) 0(0.000163) 5(0.000105) 7(0.000081)
56529189,11,0.547137,11(0.547137) 12(0.283343) 8(0.129416) 0(0.026507) 10(0.010441) 9(0.001149) 2(0.000767) 7(0.000295) 3(0.000270) 5(0.000243) 1(0.000237) 6(0.000111) 4(0.000082)
56533059,0,0.975088,0(0.975088) 1(0.012690) 11(0.002605) 8(0.002304) 9(0.001695) 12(0.001191) 7(0.001126) 5(0.000982) 6(0.000797) 10(0.000615) 3(0.000384) 4(0.000270) 2(0.000253)
56533511,0,0.737635,0(0.737635) 7(0.249982) 11(0.005122) 3(0.003536) 2(0.001097) 1(0.000903) 8(0.000592) 5(0.000433) 12(0.000254) 10(0.000157) 6(0.000148) 4(0.000120) 9(0.000021)
56545572,0,0.719522,0(0.719522) 3(0.147756) 11(0.110574) 7(0.016917) 5(0.004085) 1(0.000315) 2(0.000237) 4(0.000228) 12(0.000150) 8(0.000066) 6(0.000061) 9(0.000046) 10(0.000043)
56548040,6,0.358840,6(0.358840) 10(0.248864) 8(0.243246) 9(0.141176) 11(0.002205) 0(0.001452) 1(0.000889) 7(0.000877) 5(0.000761) 12(0.000741) 4(0.000381) 2(0.000300) 3(0.000268)
56551108,10,0.783398,10(0.783398) 4(0.083563) 2(0.050643) 0(0.042133) 3(0.031254) 1(0.002783) 11(0.002232) 7(0.001132) 5(0.001060) 12(0.000654) 9(0.000630) 8(0.000280) 6(0.000237)
56551131,11,0.310612,11(0.310612) 6(0.307783) 1(0.146484) 12(0.141030) 7(0.083790) 10(0.006453) 4(0.001026) 0(0.000666) 8(0.000588) 9(0.000518) 2(0.000505) 5(0.000445) 3(0.000100)
56552993,6,0.628867,6(0.628867) 7(0.368478) 1(0.000852) 11(0.000732) 4(0.000218) 5(0.000203) 0(0.000198) 9(0.000107) 12(0.000100) 2(0.000071) 8(0.000060) 10(0.000060) 3(0.000054)
