Post_ID,Dominant_Topic,Topic_Proportion,Topics
56462348,11,0.415913,11(0.415913) 23(0.330474) 8(0.212933) 12(0.029992) 22(0.002688) 5(0.001964) 4(0.001921) 7(0.000643) 14(0.000416) 2(0.000371) 1(0.000364) 3(0.000352) 20(0.000331) 19(0.000268) 21(0.000214) 6(0.000151) 10(0.000147) 17(0.000146) 0(0.000144) 9(0.000138) 13(0.000122) 16(0.000109) 18(0.000101) 15(0.000071) 24(0.000027)
56487777,19,0.493216,19(0.493216) 4(0.297905) 12(0.118796) 11(0.051393) 23(0.013147) 3(0.007486) 6(0.007095) 8(0.003749) 20(0.002710) 10(0.000934) 24(0.000628) 1(0.000402) 15(0.000379) 5(0.000365) 9(0.000350) 13(0.000331) 7(0.000322) 2(0.000182) 21(0.000171) 18(0.000136) 17(0.000130) 22(0.000060) 0(0.000057) 14(0.000036) 16(0.000018)
56496643,1,0.507128,1(0.507128) 2(0.167079) 24(0.118434) 21(0.110855) 10(0.042741) 6(0.039720) 0(0.010069) 8(0.000737) 12(0.000617) 15(0.000581) 7(0.000499) 23(0.000274) 20(0.000233) 4(0.000229) 17(0.000222) 3(0.000193) 13(0.000095) 9(0.000067) 5(0.000052) 19(0.000046) 22(0.000043) 14(0.000030) 18(0.000029) 11(0.000019) 16(0.000007)
56498019,1,0.525952,1(0.525952) 7(0.182161) 20(0.134439) 3(0.121936) 22(0.013849) 19(0.010852) 12(0.006715) 21(0.001040) 15(0.000309) 5(0.000291) 13(0.000271) 8(0.000268) 24(0.000253) 16(0.000211) 0(0.000198) 23(0.000169) 4(0.000145) 10(0.000142) 14(0.000139) 17(0.000124) 9(0.000119) 2(0.000110) 18(0.000108) 6(0.000103) 11(0.000097)
56500147,1,0.596001,1(0.596001) 24(0.332049) 7(0.036045) 20(0.026742) 21(0.003583) 4(0.001473) 13(0.001020) 16(0.000717) 6(0.000699) 10(0.000460) 22(0.000262) 5(0.000229) 9(0.000147) 11(0.000115) 15(0.000105) 17(0.000090) 23(0.000071) 19(0.000071) 2(0.000049) 0(0.000027) 18(0.000020) 3(0.000010) 14(0.000009) 12(0.000004) 8(0.000002)
56505189,8,0.329393,8(0.329393) 19(0.283206) 12(0.203291) 22(0.075760) 2(0.075183) 3(0.025130) 23(0.004584) 7(0.000746) 13(0.000389) 21(0.000323) 14(0.000314) 11(0.000311) 1(0.000238) 0(0.000228) 17(0.000177) 10(0.000153) 6(0.000141) 15(0.000091) 24(0.000087) 9(0.000061) 5(0.000060) 18(0.000059) 4(0.000039) 16(0.000023) 20(0.000013)
56507204,17,0.537766,17(0.537766) 1(0.282715) 15(0.129810) 24(0.023886) 21(0.019397) 10(0.001725) 9(0.001556) 5(0.000501) 13(0.000426) 23(0.000371) 18(0.000323) 6(0.000319) 4(0.000262) 16(0.000212) 19(0.000208) 12(0.000141) 7(0.000109) 20(0.000075) 22(0.000068) 3(0.000055) 2(0.000039) 14(0.000035) 11(0.000002) 8(0.000000) 0(0.000000)
56513863,15,0.511942,15(0.511942) 19(0.296354) 1(0.109141) 10(0.065356) 24(0.004376) 17(0.001893) 8(0.001797) 2(0.001639) 13(0.001185) 21(0.001153) 23(0.000967) 9(0.000896) 6(0.000531) 0(0.000435) 16(0.000383) 4(0.000333) 7(0.000287) 12(0.000228) 20(0.000224) 11(0.000200) 22(0.000198) 14(0.000193) 5(0.000135) 3(0.000081) 18(0.000071)
56522258,23,0.369114,23(0.369114) 12(0.287862) 8(0.190692) 22(0.137212) 19(0.009942) 7(0.002467) 21(0.000864) 2(0.000426) 14(0.000323) 4(0.000308) 6(0.000128) 1(0.000105) 11(0.000095) 10(0.000091) 20(0.000066) 5(0.000043) 9(0.000043) 0(0.000041) 17(0.000041) 15(0.000038) 18(0.000031) 13(0.000021) 24(0.000018) 3(0.000016) 16(0.000013)
56529189,21,0.404897,21(0.404897) 13(0.165707) 4(0.144815) 23(0.115520) 3(0.078939) 19(0.068681) 18(0.017548) 22(0.001155) 8(0.000348) 11(0.000336) 24(0.000328) 1(0.000321) 14(0.000237) 12(0.000183) 5(0.000167) 9(0.000153) 10(0.000135) 17(0.000131) 6(0.000088) 20(0.000072) 0(0.000062) 7(0.000059) 2(0.000051) 16(0.000046) 15(0.000021)
56533059,6,0.498766,6(0.498766) 1(0.430687) 8(0.037665) 19(0.008775) 21(0.004378) 24(0.002664) 17(0.002321) 13(0.002241) 23(0.002111) 10(0.001976) 9(0.001966) 7(0.001068) 3(0.000846) 4(0.000638) 22(0.000594) 2(0.000587) 11(0.000549) 20(0.000449) 14(0.000375) 5(0.000373) 12(0.000362) 0(0.000340) 16(0.000249) 15(0.000021) 18(0.000000)
56533511,10,0.400293,10(0.400293) 6(0.281190) 21(0.129568) 14(0.100524) 16(0.058824) 20(0.023132) 13(0.001652) 9(0.000763) 1(0.000755) 19(0.000567) 17(0.000554) 24(0.000475) 5(0.000406) 11(0.000359) 4(0.000153) 7(0.000137) 3(0.000135) 23(0.000115) 22(0.000102) 15(0.000073) 18(0.000070) 2(0.000068) 0(0.000050) 12(0.000025) 8(0.000010)
56545572,17,0.851772,17(0.851772) 14(0.069048) 21(0.061977) 10(0.014598) 24(0.000736) 19(0.000201) 1(0.000200) 9(0.000186) 7(0.000160) 2(0.000158) 23(0.000118) 4(0.000112) 20(0.000110) 13(0.000098) 6(0.000094) 5(0.000086) 12(0.000082) 22(0.000078) 15(0.000061) 8(0.000038) 16(0.000035) 18(0.000027) 0(0.000017) 11(0.000005) 3(0.000004)
56548040,8,0.389833,8(0.389833) 23(0.329077) 12(0.119529) 16(0.069741) 5(0.043650) 15(0.039535) 21(0.001742) 1(0.000977) 19(0.000898) 13(0.000710) 7(0.000682) 11(0.000519) 6(0.000494) 10(0.000493) 4(0.000415) 24(0.000266) 14(0.000256) 17(0.000223) 22(0.000220) 9(0.000215) 18(0.000168) 2(0.000151) 0(0.000141) 20(0.000040) 3(0.000027)
56551108,20,0.706088,20(0.706088) 8(0.130255) 22(0.114195) 18(0.041975) 2(0.002160) 14(0.001195) 19(0.000722) 17(0.000574) 12(0.000553) 21(0.000486) 23(0.000234) 5(0.000228) 24(0.000164) 4(0.000137) 0(0.000135) 13(0.000134) 10(0.000123) 1(0.000115) 6(0.000115) 7(0.000097) 9(0.000093) 16(0.000081) 11(0.000074) 15(0.000039) 3(0.000026)
56551131,21,0.260794,21(0.260794) 13(0.255371) 10(0.116260) 7(0.107271) 19(0.095511) 4(0.095038) 15(0.058362) 8(0.004436) 12(0.000969) 2(0.000938) 24(0.000822) 16(0.000779) 1(0.000679) 17(0.000671) 0(0.000586) 14(0.000303) 23(0.000254) 22(0.000236) 18(0.000159) 20(0.000126) 5(0.000105) 11(0.000103) 9(0.000089) 6(0.000074) 3(0.000060)
